Maria                    Zandonà                  07/06/1959               Digit
-                        Flag 1 Latenza Ampiezza  Flag 2 Latenza Ampiezza  Flag 3 Latenza Ampiezza  Flag 4 Latenza Ampiezza  Flag 5 Latenza Ampiezza  Interpicchi 1            Interpicchi 2            Commento                 Intensità Stimolo        Durata Stimolo           Lato di Stimolazione     Mediati
01, 05: AU   C4'         P14 - 14,10ms - 0,10µV   N18 - 19,53ms - 0,35µV   -                        -                        -                        -                        -                        -                        17,0mA                   200µs                    Sinistro                 500
02, 06: FZ   C4'         -                        -                        -                        -                        -                        -                        -                        -                        17,0mA                   200µs                    Sinistro                 500
03, 07: AC   CV6         -                        N13' - 13,31ms - 0,38µV  -                        -                        -                        -                        -                        -                        17,0mA                   200µs                    Sinistro                 500
04, 08: ERBI   RB        -                        N9' - 9,03ms - 0,10µV    -                        -                        -                        -                        -                        -                        17,0mA                   200µs                    Sinistro                 500

1638                     1638                     1638                     1638                     1638                     1638                     1638                     1638
+0003,0000               +0018,0000               -0461,0000               -0477,0000               +0057,0000               -0025,0000               +0469,0000               -0692,0000
+0003,0000               +0018,0000               -0461,0000               -0477,0000               +0057,0000               -0025,0000               +0469,0000               -0692,0000
+0003,0000               +0018,0000               -0460,0000               -0476,0000               +0057,0000               -0025,0000               +0468,0000               -0691,0000
+0003,0000               +0018,0000               -0460,0000               -0475,0000               +0057,0000               -0025,0000               +0467,0000               -0690,0000
+0003,0000               +0018,0000               -0459,0000               -0474,0000               +0057,0000               -0025,0000               +0466,0000               -0688,0000
+0003,0000               +0018,0000               -0457,0000               -0473,0000               +0057,0000               -0025,0000               +0465,0000               -0686,0000
+0003,0000               +0018,0000               -0456,0000               -0472,0000               +0057,0000               -0025,0000               +0464,0000               -0684,0000
+0003,0000               +0018,0000               -0455,0000               -0470,0000               +0057,0000               -0025,0000               +0463,0000               -0682,0000
+0003,0000               +0018,0000               -0453,0000               -0469,0000               +0056,0000               -0025,0000               +0461,0000               -0680,0000
+0003,0000               +0018,0000               -0452,0000               -0467,0000               +0056,0000               -0024,0000               +0459,0000               -0678,0000
+0003,0000               +0018,0000               -0450,0000               -0465,0000               +0056,0000               -0024,0000               +0458,0000               -0675,0000
+0003,0000               +0018,0000               -0448,0000               -0464,0000               +0056,0000               -0024,0000               +0456,0000               -0673,0000
+0003,0000               +0018,0000               -0447,0000               -0462,0000               +0056,0000               -0024,0000               +0454,0000               -0670,0000
